Gene ID,Control,Cancer
ENSG00000234809,0,0
ENSG00000234810,2.655172414,0.638888889
ENSG00000234811,0,0
ENSG00000234812,0,0
ENSG00000234813,0,0
ENSG00000234814,13.4137931,7.361111111
ENSG00000234816,0.448275862,1.194444444
ENSG00000234817,4.896551724,3.583333333
ENSG00000234818,2.103448276,2.388888889
ENSG00000234819,1.724137931,2.722222222
ENSG00000234821,0.068965517,0.472222222
ENSG00000234825,9.965517241,13.19444444
ENSG00000234826,0.137931034,0.083333333
ENSG00000234828,2.965517241,10.02777778
ENSG00000234829,0,0
ENSG00000234830,0,0.027777778
ENSG00000234831,0,0
ENSG00000234832,0.724137931,1.638888889
ENSG00000234834,0,0
ENSG00000234835,2.586206897,1.75
ENSG00000234836,0,0
ENSG00000234837,0,0.055555556
ENSG00000234838,0.275862069,0.222222222
ENSG00000234839,0,0.222222222
ENSG00000234840,64,45.94444444
ENSG00000234841,2.068965517,1.166666667
ENSG00000234842,0,0.111111111
ENSG00000234844,0.034482759,0.277777778
ENSG00000234846,0,0
ENSG00000234848,1,1.111111111
ENSG00000234849,0,0
ENSG00000234850,0,0
ENSG00000234851,2038.689655,2238.972222
ENSG00000234852,0,0
ENSG00000234853,0.379310345,0.361111111
ENSG00000234854,0,0.055555556
ENSG00000234855,0,0
ENSG00000234856,0,0
ENSG00000234857,1.75862069,3.277777778
ENSG00000234858,0,0
ENSG00000234859,0.379310345,12.33333333
ENSG00000234860,0,0.027777778
ENSG00000234861,0,0.055555556
ENSG00000234862,0.206896552,0.138888889
ENSG00000234863,0,0
ENSG00000234864,0,0
ENSG00000234865,0.551724138,0.777777778
ENSG00000234869,22.82758621,28.05555556
ENSG00000234871,2.034482759,1.833333333
ENSG00000234872,0,0.027777778
ENSG00000234876,0,0
ENSG00000234877,0,0.111111111
ENSG00000234878,0.068965517,0
ENSG00000234880,4.793103448,0.305555556
ENSG00000234881,0,0
ENSG00000234882,51.55172414,49.61111111
ENSG00000234883,123.2413793,49.86111111
ENSG00000234884,1.586206897,2.111111111
ENSG00000234886,1.827586207,2.333333333
ENSG00000234888,0.034482759,0.083333333
ENSG00000234889,0,0
ENSG00000234890,0,0.083333333
ENSG00000234891,0,0.055555556
ENSG00000234892,0.206896552,0
ENSG00000234893,0,0
ENSG00000234894,0,0
ENSG00000234895,0.137931034,0.277777778
ENSG00000234896,22.65517241,45.91666667
ENSG00000234898,0,0.027777778
ENSG00000234899,11.75862069,21.97222222
ENSG00000234900,0.310344828,0.638888889
ENSG00000234901,0,0
ENSG00000234902,3.965517241,6.555555556
ENSG00000234903,0,0
ENSG00000234904,0,0
ENSG00000234906,0.310344828,0.472222222
ENSG00000234907,0.034482759,0.055555556
ENSG00000234910,0,0
ENSG00000234911,17.4137931,13.69444444
ENSG00000234912,194.862069,247.4166667
ENSG00000234913,15.79310345,5.722222222
ENSG00000234915,1.206896552,1.277777778
ENSG00000234917,5.379310345,6.694444444
ENSG00000234918,0.034482759,0
ENSG00000234919,0.655172414,0.305555556
ENSG00000234920,0,0
ENSG00000234921,0,0.111111111
ENSG00000234922,0,0
ENSG00000234925,0.482758621,4.555555556
ENSG00000234927,0,0
ENSG00000234928,1.75862069,0.972222222
ENSG00000234929,0.068965517,0.166666667
ENSG00000234931,0,0
ENSG00000234932,0,0
ENSG00000234933,0.034482759,0.222222222
ENSG00000234934,0,0.055555556
ENSG00000234936,27.03448276,22.86111111
ENSG00000234937,0.103448276,0.222222222
ENSG00000234938,0,0
ENSG00000234939,0,0
ENSG00000234940,0.034482759,0
ENSG00000234941,0,0
ENSG00000234942,0,0
ENSG00000234943,0.482758621,1.472222222
ENSG00000234944,0.172413793,0.722222222
ENSG00000234945,1.275862069,1.5
ENSG00000234946,0.862068966,1.694444444
ENSG00000234947,0,0
ENSG00000234948,1.586206897,3.638888889
ENSG00000234949,7.896551724,28.47222222
ENSG00000234950,0.034482759,0.055555556
ENSG00000234951,0,0
ENSG00000234952,0.068965517,0.25
ENSG00000234953,0,0
ENSG00000234954,0,0
ENSG00000234956,0.75862069,1.083333333
ENSG00000234958,0,0
ENSG00000234961,23.03448276,7.555555556
ENSG00000234962,0,0
ENSG00000234964,560.6206897,2465.638889
ENSG00000234965,12.20689655,2.305555556
ENSG00000234966,0,0
ENSG00000234967,0,0.027777778
ENSG00000234968,0,0
ENSG00000234969,2.413793103,1.75
ENSG00000234970,0,0
ENSG00000234972,0.827586207,1.333333333
ENSG00000234973,0,0.138888889
ENSG00000234975,300.3103448,400.2222222
ENSG00000234977,0,0
ENSG00000234978,44.06896552,61.88888889
ENSG00000234979,0.586206897,1.277777778
ENSG00000234980,0,0
ENSG00000234981,31,14.86111111
ENSG00000234982,0.103448276,0.027777778
ENSG00000234983,0.965517241,0.722222222
ENSG00000234984,0,0.138888889
ENSG00000234985,0.620689655,0.916666667
ENSG00000234986,0.206896552,0.194444444
ENSG00000234988,0.103448276,0.111111111
ENSG00000234992,0,0
ENSG00000234993,0.206896552,0.138888889
ENSG00000234995,0,0
ENSG00000234996,0.965517241,7.722222222
ENSG00000234997,1.827586207,5.055555556
ENSG00000234998,2.862068966,3.222222222
ENSG00000234999,2.965517241,2.444444444
ENSG00000235001,21.55172414,27.55555556
ENSG00000235002,0.103448276,0.083333333
ENSG00000235003,0,0
ENSG00000235004,0,0
ENSG00000235005,0.103448276,0.222222222
ENSG00000235007,1.75862069,0.888888889
ENSG00000235008,1.206896552,1.805555556
ENSG00000235009,0,0.027777778
ENSG00000235010,0.275862069,0.972222222
ENSG00000235011,0,0.027777778
ENSG00000235012,0.793103448,0.916666667
ENSG00000235013,1.172413793,0.555555556
ENSG00000235014,0.068965517,0.138888889
ENSG00000235015,0.137931034,0.055555556
ENSG00000235016,13.82758621,15.38888889
ENSG00000235017,0,0
ENSG00000235018,3.724137931,4.305555556
ENSG00000235020,0.172413793,0.111111111
ENSG00000235021,11.24137931,15.55555556
ENSG00000235022,0,0
ENSG00000235023,6.172413793,15.83333333
ENSG00000235024,0.068965517,0.25
ENSG00000235025,0,0
ENSG00000235026,18.4137931,35.25
ENSG00000235027,6.620689655,7.361111111
ENSG00000235028,0.034482759,0.361111111
ENSG00000235029,1.103448276,5.388888889
ENSG00000235030,0,0
ENSG00000235032,0,0
ENSG00000235033,6.862068966,10.52777778
ENSG00000235034,9.206896552,12.86111111
ENSG00000235035,0,0
ENSG00000235036,8,10.11111111
ENSG00000235037,0,0
ENSG00000235038,0,0
ENSG00000235039,0,0
ENSG00000235040,0,0
ENSG00000235042,0.24137931,0.305555556
ENSG00000235043,110.8965517,184.0277778
ENSG00000235044,1.482758621,3.638888889
ENSG00000235045,0.344827586,0.611111111
ENSG00000235047,0.068965517,0.444444444
ENSG00000235049,0.413793103,0.111111111
ENSG00000235050,0.034482759,0.027777778
ENSG00000235051,3.793103448,1.75
ENSG00000235052,6.689655172,12.97222222
ENSG00000235054,0,0.166666667
ENSG00000235055,1.896551724,1.25
ENSG00000235056,0,0.138888889
ENSG00000235058,3.413793103,1.583333333
ENSG00000235059,0.034482759,0.027777778
ENSG00000235060,0,0.111111111
ENSG00000235061,0,0
ENSG00000235062,1.24137931,1.583333333
ENSG00000235064,0.517241379,1.25
ENSG00000235065,11.79310345,18.55555556
ENSG00000235066,0.034482759,0
ENSG00000235067,0,0
ENSG00000235068,0,0
ENSG00000235069,0.034482759,0
ENSG00000235070,0.344827586,0.833333333
ENSG00000235071,0.862068966,0.861111111
ENSG00000235072,9,7.75
ENSG00000235073,0,0
ENSG00000235074,0,0
ENSG00000235076,1.103448276,1.138888889
ENSG00000235077,1.655172414,0.833333333
ENSG00000235078,9.482758621,12.27777778
ENSG00000235079,2.931034483,1.333333333
ENSG00000235080,0,0
ENSG00000235081,2.413793103,1.305555556
ENSG00000235082,11.82758621,9.5
ENSG00000235083,0,0
ENSG00000235084,6.103448276,10.27777778
ENSG00000235085,0.206896552,0.055555556
ENSG00000235086,0.413793103,0.916666667
ENSG00000235088,1,1.972222222
ENSG00000235089,0,0
ENSG00000235090,15.10344828,9.194444444
ENSG00000235091,17.5862069,21.38888889
ENSG00000235092,24.37931034,40.63888889
ENSG00000235094,0,0
ENSG00000235095,3.517241379,2.611111111
ENSG00000235096,0,0.194444444
ENSG00000235097,0.310344828,0.305555556
ENSG00000235098,1060,1863.388889
ENSG00000235099,0.103448276,0.111111111
ENSG00000235100,3.379310345,4.111111111
ENSG00000235101,1.206896552,0.555555556
ENSG00000235102,0,0
ENSG00000235105,19.17241379,20.05555556
ENSG00000235106,421.0344828,377.5
ENSG00000235107,0,0
ENSG00000235108,0,0
ENSG00000235109,177.8965517,361.3055556
ENSG00000235110,0.103448276,0.055555556
ENSG00000235111,23.82758621,9.333333333
ENSG00000235112,0,0.027777778
ENSG00000235113,0,0.055555556
ENSG00000235115,0.137931034,0.083333333
ENSG00000235116,0,0
ENSG00000235117,22.10344828,10.25
ENSG00000235118,0,0.222222222
ENSG00000235119,1.517241379,0.611111111
ENSG00000235120,0.068965517,0.027777778
ENSG00000235121,1.931034483,2.666666667
ENSG00000235122,0.310344828,0.055555556
ENSG00000235123,1.344827586,0.416666667
ENSG00000235124,0.034482759,0.083333333
ENSG00000235125,0,0
ENSG00000235126,0.24137931,1.166666667
ENSG00000235127,0.103448276,0.277777778
ENSG00000235128,20.48275862,2.527777778
ENSG00000235129,0,0.055555556
ENSG00000235130,0,0.083333333
ENSG00000235131,0.137931034,0.027777778
ENSG00000235132,0,0
ENSG00000235133,0,0
ENSG00000235134,0,0
ENSG00000235135,0,0
ENSG00000235136,0.034482759,0
ENSG00000235137,0.068965517,0
ENSG00000235138,0.172413793,0.138888889
ENSG00000235139,0,0
ENSG00000235140,0.310344828,0.027777778
ENSG00000235141,10.89655172,3.444444444
ENSG00000235142,23.4137931,11.83333333
ENSG00000235143,0,0
ENSG00000235144,0,0
ENSG00000235145,9.310344828,8.666666667
ENSG00000235146,0.137931034,1.166666667
ENSG00000235147,0,0.055555556
ENSG00000235148,0,0
ENSG00000235149,0.068965517,0.027777778
ENSG00000235150,0.103448276,0.055555556
ENSG00000235151,8.24137931,1.805555556
ENSG00000235152,0,0
ENSG00000235154,0.034482759,0.083333333
ENSG00000235155,0,0
ENSG00000235156,0.379310345,0.277777778
ENSG00000235158,0.827586207,0.611111111
ENSG00000235159,6.413793103,5.888888889
ENSG00000235160,0,0
ENSG00000235162,320.5172414,699.6111111
ENSG00000235163,0,0.194444444
ENSG00000235165,0,0
ENSG00000235166,0,0.055555556
ENSG00000235167,55,61.16666667
ENSG00000235168,0,0
ENSG00000235169,45.4137931,57.66666667
ENSG00000235170,0,0
ENSG00000235171,0,0
ENSG00000235172,3.931034483,1.222222222
ENSG00000235173,16.82758621,34.80555556
ENSG00000235174,837.1034483,1204.555556
ENSG00000235175,0.517241379,0.388888889
ENSG00000235176,0,0
ENSG00000235178,0,0
ENSG00000235180,0.344827586,3.305555556
ENSG00000235181,0.034482759,0
ENSG00000235182,0.068965517,0
ENSG00000235183,0.551724138,1.388888889
ENSG00000235184,0,0
ENSG00000235185,0.275862069,0.138888889
ENSG00000235186,0.034482759,0.055555556
ENSG00000235189,1.448275862,0.972222222
ENSG00000235190,0,0
ENSG00000235191,8.862068966,4.333333333
ENSG00000235192,14.65517241,17.61111111
ENSG00000235193,0,0
ENSG00000235194,585.1034483,662.6666667
ENSG00000235195,0,0
ENSG00000235196,0,0
ENSG00000235197,0.206896552,0.166666667
ENSG00000235198,0,0.027777778
ENSG00000235199,0,0
ENSG00000235200,0.034482759,0.25
ENSG00000235201,0,0
ENSG00000235202,0.24137931,0.472222222
ENSG00000235203,0,0.027777778
ENSG00000235204,0.24137931,0.027777778
ENSG00000235205,2.206896552,0.777777778
ENSG00000235207,0,0
ENSG00000235208,0,0
ENSG00000235209,3.034482759,4.416666667
ENSG00000235211,0,0
ENSG00000235213,0,0
ENSG00000235214,2.103448276,4.888888889
ENSG00000235215,0.344827586,0.111111111
ENSG00000235217,170.8965517,166.1388889
ENSG00000235218,0.034482759,0.416666667
ENSG00000235219,0,0
ENSG00000235220,0,0
ENSG00000235221,0.034482759,1.416666667
ENSG00000235222,0,0
ENSG00000235223,0,0
ENSG00000235224,0.034482759,0
ENSG00000235225,2.620689655,2.361111111
ENSG00000235226,0,0
ENSG00000235227,0,0
ENSG00000235228,0,0
ENSG00000235231,47.68965517,39.88888889
ENSG00000235232,0,0.083333333
ENSG00000235233,0,0
ENSG00000235235,0,0.055555556
ENSG00000235236,7.24137931,8.638888889
ENSG00000235237,2.310344828,2.166666667
ENSG00000235238,38.75862069,85.38888889
ENSG00000235239,0,0.166666667
ENSG00000235240,0.137931034,0.083333333
ENSG00000235241,0.655172414,0.972222222
ENSG00000235242,0.172413793,0
ENSG00000235243,0,0.25
ENSG00000235244,47.06896552,39.08333333
ENSG00000235245,76.75862069,74.33333333
ENSG00000235246,0.379310345,0.222222222
ENSG00000235248,0.034482759,0.055555556
ENSG00000235249,0,0
ENSG00000235250,0,0
ENSG00000235251,0.379310345,0.388888889
ENSG00000235253,0.172413793,0.055555556
ENSG00000235254,8.103448276,11.41666667
ENSG00000235256,0,0
ENSG00000235257,124.4137931,99.86111111
ENSG00000235258,0,0
ENSG00000235259,0,0
ENSG00000235261,2.448275862,2.055555556
ENSG00000235262,3.827586207,3.388888889
ENSG00000235263,0.034482759,0.111111111
ENSG00000235264,0.206896552,0.361111111
ENSG00000235265,0.310344828,1.861111111
ENSG00000235266,0.24137931,0.083333333
ENSG00000235267,2.034482759,2.944444444
ENSG00000235268,0.034482759,0.166666667
ENSG00000235269,0.551724138,0.472222222
ENSG00000235271,12.86206897,4.472222222
ENSG00000235272,26.17241379,36.55555556
ENSG00000235273,0,0
ENSG00000235274,1.448275862,1.138888889
ENSG00000235275,0.655172414,0.472222222
ENSG00000235277,2.275862069,12.25
ENSG00000235278,0,0
ENSG00000235279,1.310344828,0.5
ENSG00000235280,47.27586207,90.13888889
ENSG00000235281,0.24137931,0.027777778
ENSG00000235282,0,0
ENSG00000235283,0.034482759,0
ENSG00000235284,0,0
ENSG00000235285,0.068965517,0.055555556
ENSG00000235286,0.137931034,0.055555556
ENSG00000235288,0.172413793,0.277777778
ENSG00000235289,0,0.083333333
ENSG00000235290,1.275862069,1.083333333
ENSG00000235291,0,0
ENSG00000235292,0.034482759,0.055555556
ENSG00000235293,0,0.027777778
ENSG00000235294,0,0.027777778
ENSG00000235295,1.586206897,0.805555556
ENSG00000235296,0.517241379,1.166666667
ENSG00000235297,55.37931034,48.94444444
ENSG00000235298,4.344827586,2.888888889
ENSG00000235299,0.034482759,0
ENSG00000235300,2.586206897,4.166666667
ENSG00000235301,0.275862069,0.888888889
ENSG00000235302,0,0
ENSG00000235303,0.068965517,0.083333333
ENSG00000235304,7.448275862,3.972222222
ENSG00000235305,0,0
ENSG00000235306,0,0
ENSG00000235307,0,0
ENSG00000235308,0,0
ENSG00000235309,0,0
ENSG00000235310,0.344827586,0.138888889
ENSG00000235312,0.034482759,0
ENSG00000235313,61.96551724,57.80555556
ENSG00000235314,91.75862069,73.36111111
ENSG00000235315,0.137931034,0.027777778
ENSG00000235316,61.44827586,78.83333333
ENSG00000235317,0,0
ENSG00000235318,0,0.083333333
ENSG00000235319,0.931034483,2.666666667
ENSG00000235321,0.827586207,0.444444444
ENSG00000235323,0,0
ENSG00000235324,0,0
ENSG00000235325,0.068965517,0.138888889
ENSG00000235326,28,26.88888889
ENSG00000235327,0.413793103,0.083333333
ENSG00000235328,0,0.027777778
ENSG00000235329,0,0
ENSG00000235330,10.10344828,10.52777778
ENSG00000235332,0.172413793,0.277777778
ENSG00000235333,0,0
ENSG00000235334,0,0
ENSG00000235335,1.620689655,6.666666667
ENSG00000235336,0,0
ENSG00000235337,0.620689655,2.111111111
ENSG00000235338,0.137931034,0.444444444
ENSG00000235339,0.103448276,0.111111111
ENSG00000235340,0,0
ENSG00000235342,0,0
ENSG00000235343,0.068965517,0.027777778
ENSG00000235344,0,0
ENSG00000235346,0,0
ENSG00000235347,0,0
ENSG00000235349,5.689655172,2.722222222
ENSG00000235350,0,1.083333333
ENSG00000235351,0.275862069,0.333333333
ENSG00000235352,0,0
ENSG00000235354,2.620689655,3.694444444
ENSG00000235355,0.206896552,0.25
ENSG00000235356,0,0.972222222
ENSG00000235357,0,0.055555556
ENSG00000235358,7.137931034,5.694444444
ENSG00000235360,0,0
ENSG00000235361,0.448275862,0
ENSG00000235363,26.31034483,46.22222222
ENSG00000235366,1.137931034,0.305555556
ENSG00000235368,0,0
ENSG00000235369,3.586206897,2.583333333
ENSG00000235370,6,1.555555556
ENSG00000235371,0.689655172,0.333333333
ENSG00000235372,0,0
ENSG00000235373,15,21.41666667
ENSG00000235374,18.86206897,11.47222222
ENSG00000235376,4.206896552,5.666666667
ENSG00000235377,0.068965517,0
ENSG00000235378,0.103448276,0.138888889
ENSG00000235379,0,0.083333333
ENSG00000235380,0,0
ENSG00000235381,44.06896552,55.69444444
ENSG00000235382,0.137931034,0.027777778
ENSG00000235385,1.586206897,72.52777778
ENSG00000235386,1.896551724,5.361111111
ENSG00000235387,19.5862069,16.83333333
ENSG00000235388,0,0
ENSG00000235389,0.310344828,0.277777778
ENSG00000235390,0.068965517,0
ENSG00000235391,0,0
ENSG00000235394,0,0
ENSG00000235396,0,0
ENSG00000235397,0.793103448,0.194444444
ENSG00000235398,34.68965517,37.05555556
ENSG00000235399,0,0
ENSG00000235400,0.172413793,0.611111111
ENSG00000235401,0,0
ENSG00000235403,0,0
ENSG00000235405,0,0
ENSG00000235407,0.034482759,0
ENSG00000235408,0.275862069,0.333333333
ENSG00000235410,1.75862069,0.444444444
ENSG00000235411,2.034482759,4.194444444
ENSG00000235412,0,0
ENSG00000235413,0.034482759,0.027777778
ENSG00000235414,0.206896552,0.111111111
ENSG00000235415,0.034482759,0.444444444
ENSG00000235416,0.068965517,0.111111111
ENSG00000235419,6.620689655,1.194444444
ENSG00000235420,0.034482759,0.222222222
ENSG00000235421,3.793103448,2.388888889
ENSG00000235422,0,0
ENSG00000235423,62.10344828,82.33333333
ENSG00000235424,0.034482759,0.055555556
ENSG00000235425,0,0
ENSG00000235426,1.620689655,0.694444444
ENSG00000235427,0.068965517,0.027777778
ENSG00000235428,0.137931034,0.166666667
ENSG00000235429,0,0
ENSG00000235430,0.034482759,0
ENSG00000235431,0.827586207,0.111111111
ENSG00000235432,0.448275862,0.194444444
ENSG00000235433,0.068965517,0.083333333
ENSG00000235434,2.206896552,3.861111111
ENSG00000235435,0,0.083333333
ENSG00000235436,7.103448276,10.27777778
ENSG00000235437,112.137931,74.13888889
ENSG00000235438,0,0.138888889
ENSG00000235439,0,0
ENSG00000235440,0,0.194444444
ENSG00000235441,0,0
ENSG00000235443,0,0
ENSG00000235444,0.034482759,0.083333333
ENSG00000235445,5.517241379,4.361111111
ENSG00000235446,0,0
ENSG00000235447,1.24137931,5.361111111
ENSG00000235448,1.931034483,1.166666667
ENSG00000235449,14.06896552,21.33333333
ENSG00000235450,1.137931034,0.944444444
ENSG00000235451,0,0
ENSG00000235452,0,0
ENSG00000235453,126.6896552,128.0555556
ENSG00000235454,1.206896552,3
ENSG00000235455,0,0
ENSG00000235458,0,0
ENSG00000235459,1.931034483,3.444444444
ENSG00000235460,0,0
ENSG00000235461,0.034482759,0
ENSG00000235462,0.379310345,0.972222222
ENSG00000235463,0,0
ENSG00000235464,0,0
ENSG00000235467,0.034482759,0
ENSG00000235469,0,0
ENSG00000235470,0.068965517,0.055555556
ENSG00000235472,7.103448276,9.583333333
ENSG00000235475,29.06896552,35.44444444
ENSG00000235476,0,0
ENSG00000235477,201.6896552,229.0833333
ENSG00000235478,1.275862069,1.055555556
ENSG00000235479,0,0.027777778
ENSG00000235480,1.724137931,1.361111111
ENSG00000235481,2.75862069,3.555555556
ENSG00000235482,6.310344828,2.027777778
ENSG00000235483,0,0.055555556
ENSG00000235485,0.275862069,0.277777778
ENSG00000235486,0.172413793,0.222222222
ENSG00000235487,0,0
ENSG00000235488,4.275862069,5.083333333
ENSG00000235489,3.172413793,4.833333333
ENSG00000235491,16.79310345,24.66666667
ENSG00000235492,0,0.055555556
ENSG00000235493,1,11.02777778
ENSG00000235494,0,0
ENSG00000235495,0.137931034,0.111111111
ENSG00000235496,0,0
ENSG00000235497,0.517241379,0.972222222
ENSG00000235498,0,0
ENSG00000235499,9.620689655,18.80555556
ENSG00000235500,0.24137931,0.333333333
ENSG00000235501,167.5862069,86
ENSG00000235503,0,0
ENSG00000235504,0,0
ENSG00000235505,188.3793103,78.69444444
ENSG00000235506,0,0.027777778
ENSG00000235507,0,0
ENSG00000235508,37.82758621,61.27777778
ENSG00000235510,0.172413793,0.361111111
ENSG00000235511,0,0.083333333
ENSG00000235512,0.172413793,1.166666667
ENSG00000235513,60.55172414,56.94444444
ENSG00000235514,0.068965517,0.027777778
ENSG00000235516,0,0
ENSG00000235518,0.137931034,0.25
ENSG00000235519,0,0.055555556
ENSG00000235521,0,0
ENSG00000235522,2.137931034,4.027777778
ENSG00000235523,3.551724138,1.972222222
ENSG00000235524,0,0
ENSG00000235525,0,0
ENSG00000235526,0,0.027777778
ENSG00000235527,12.55172414,14.66666667
ENSG00000235528,0,0
ENSG00000235529,9.75862069,8.944444444
ENSG00000235530,20.48275862,26.63888889
ENSG00000235531,249.3793103,99.77777778
ENSG00000235532,51.48275862,7.777777778
ENSG00000235533,0,0
ENSG00000235534,0,0
ENSG00000235535,0.068965517,0
ENSG00000235536,0,0
ENSG00000235537,0,0
ENSG00000235538,0.172413793,1.555555556
ENSG00000235539,0,0
ENSG00000235540,0,0
ENSG00000235541,0,0
ENSG00000235544,0,0
ENSG00000235545,9.551724138,14.33333333
ENSG00000235546,0.862068966,0.722222222
ENSG00000235547,0,0
ENSG00000235548,3.620689655,6.75
ENSG00000235549,0,0.055555556
ENSG00000235550,0,0.027777778
ENSG00000235552,1244.172414,1297.833333
ENSG00000235554,11.75862069,22.11111111
ENSG00000235555,0.413793103,0.861111111
ENSG00000235558,0,0
ENSG00000235559,4.379310345,7.638888889
ENSG00000235560,39.37931034,86.63888889
ENSG00000235561,0,0
ENSG00000235563,15.44827586,6.611111111
ENSG00000235564,0,0.194444444
ENSG00000235565,32.51724138,44.58333333
ENSG00000235566,0.206896552,0.694444444
ENSG00000235568,421.6551724,167.0833333
ENSG00000235569,0,0
ENSG00000235570,0,0
ENSG00000235571,2.068965517,2.75
ENSG00000235572,0,0
ENSG00000235573,0.793103448,0.305555556
ENSG00000235574,0.379310345,0.916666667
ENSG00000235575,0.068965517,0.111111111
ENSG00000235576,60.31034483,26.58333333
ENSG00000235577,0,0
ENSG00000235578,0.172413793,1.222222222
ENSG00000235579,0.103448276,0.222222222
ENSG00000235581,0,0
ENSG00000235582,0.24137931,0.305555556
ENSG00000235583,0.103448276,0.388888889
ENSG00000235584,0.103448276,0.166666667
ENSG00000235586,1.379310345,0.611111111
ENSG00000235587,5,9.333333333
ENSG00000235588,0,0
ENSG00000235589,0,0
ENSG00000235590,5.517241379,9.972222222
ENSG00000235592,0.137931034,0.305555556
ENSG00000235593,0,0
ENSG00000235594,0,0
ENSG00000235595,0.172413793,0.277777778
ENSG00000235596,0,0
ENSG00000235597,0.344827586,2.583333333
ENSG00000235598,0,0
ENSG00000235600,0,0
ENSG00000235601,0.24137931,3.277777778
ENSG00000235602,4.137931034,7
ENSG00000235604,0,0
ENSG00000235605,11.4137931,12.55555556
ENSG00000235606,0.103448276,0.277777778
ENSG00000235608,0,0
ENSG00000235609,68.24137931,105.3333333
ENSG00000235610,0,0.027777778
ENSG00000235612,0,0
ENSG00000235613,94.51724138,52.61111111
ENSG00000235614,0,0.027777778
ENSG00000235615,0.448275862,0.111111111
ENSG00000235616,0,0
ENSG00000235617,8.862068966,10
ENSG00000235618,9.482758621,13.63888889
ENSG00000235619,4.551724138,1.611111111
ENSG00000235620,0.172413793,0.111111111
ENSG00000235621,23.5862069,5.555555556
ENSG00000235623,0.862068966,3.638888889
ENSG00000235625,0,0
ENSG00000235626,0,0.055555556
ENSG00000235627,0.172413793,0.083333333
ENSG00000235628,0,0
ENSG00000235629,0.827586207,2.083333333
ENSG00000235630,0,0
ENSG00000235631,2.379310345,3.333333333
ENSG00000235632,0,0
ENSG00000235635,0.034482759,0.083333333
ENSG00000235636,22.37931034,24.88888889
ENSG00000235637,0,0
ENSG00000235638,0,0
ENSG00000235639,0,0
ENSG00000235640,0.034482759,0.055555556
ENSG00000235641,4.344827586,1.805555556
ENSG00000235642,0,0.055555556
ENSG00000235643,0,0.388888889
ENSG00000235644,0.034482759,0.222222222
ENSG00000235645,0.172413793,0.166666667
ENSG00000235646,0,0
ENSG00000235647,0.137931034,2.638888889
ENSG00000235649,52.65517241,20.38888889
ENSG00000235650,0,0
ENSG00000235651,1.551724138,4.027777778
ENSG00000235652,30.31034483,23.30555556
ENSG00000235653,0,1.138888889
ENSG00000235655,1552.793103,2931.527778
ENSG00000235656,0,0
ENSG00000235657,0,0
ENSG00000235658,0,0
ENSG00000235659,0.310344828,0.472222222
ENSG00000235660,1.137931034,0.916666667
ENSG00000235661,0.068965517,0.083333333
ENSG00000235663,21.55172414,19.91666667
ENSG00000235664,6.448275862,2.944444444
ENSG00000235665,1.172413793,1.055555556
ENSG00000235666,0,0
ENSG00000235667,0.517241379,2.638888889
ENSG00000235668,0,0
ENSG00000235669,0.068965517,0.055555556
ENSG00000235670,1.448275862,1.138888889
ENSG00000235672,4.827586207,6.333333333
ENSG00000235673,0,0.027777778
ENSG00000235674,0.344827586,0.527777778
ENSG00000235675,0,0
ENSG00000235676,0,0
ENSG00000235677,0.103448276,0.138888889
ENSG00000235678,0,0
ENSG00000235679,0,0
ENSG00000235680,0,0
ENSG00000235681,0.034482759,0.055555556
ENSG00000235683,17.34482759,12
ENSG00000235684,0,0
ENSG00000235685,0,0
ENSG00000235686,0,0.055555556
ENSG00000235687,0,0.027777778
ENSG00000235688,20.86206897,8.777777778
ENSG00000235689,0,0
ENSG00000235690,0.034482759,0.027777778
ENSG00000235691,0,0
ENSG00000235692,0,0
ENSG00000235695,0.103448276,0.277777778
ENSG00000235696,0,0
ENSG00000235697,0,0
ENSG00000235698,15.51724138,19.66666667
ENSG00000235699,0,0
ENSG00000235700,0,0
ENSG00000235701,1.586206897,1.722222222
ENSG00000235702,0.275862069,0.444444444
ENSG00000235703,405.2758621,428.4722222
ENSG00000235704,1.862068966,4.916666667
ENSG00000235705,0,0
ENSG00000235706,138.1724138,213.3611111
ENSG00000235707,0,0
ENSG00000235708,0,0
ENSG00000235710,0,0
ENSG00000235711,1.034482759,0.416666667
ENSG00000235712,0,0
ENSG00000235713,0.068965517,0
ENSG00000235714,0,0
ENSG00000235715,0,0
ENSG00000235716,0,0.055555556
ENSG00000235717,0,0.027777778
ENSG00000235718,0,0
ENSG00000235719,0,0
ENSG00000235720,19.20689655,29.66666667
ENSG00000235721,11.93103448,19.13888889
ENSG00000235722,0,0
ENSG00000235724,1.172413793,3.861111111
ENSG00000235725,0.413793103,0.555555556
ENSG00000235726,9.103448276,14.5
ENSG00000235727,0,0
ENSG00000235728,0.172413793,0
ENSG00000235729,0,0.027777778
ENSG00000235730,0,0.333333333
ENSG00000235731,0.034482759,0
ENSG00000235733,4.034482759,0.861111111
ENSG00000235734,19.44827586,26.91666667
ENSG00000235735,0,0
ENSG00000235736,0.206896552,0.111111111
ENSG00000235737,0,0.027777778
ENSG00000235738,0,0
ENSG00000235740,0.310344828,0.138888889
ENSG00000235741,17.17241379,11
ENSG00000235742,0.137931034,0.194444444
ENSG00000235743,0,0.027777778
ENSG00000235744,0,0
ENSG00000235746,0,0
ENSG00000235747,0,0
ENSG00000235748,0.620689655,4.25
