Gene ID,Intron Length,Exon Length
3990,93,7864
12274,919,856
8165,0,182
12960,0,81
8999,0,80
8164,101,1606
298,819,4701
299,0,71
296,0,683
297,0,137
294,0,791
295,0,713
292,6231,6145
293,0,872
290,3582,2376
291,133,3427
587,2752,1542
12962,0,81
13721,93,2659
581,2041,1915
13722,5270,3690
5487,700,616
2442,106,2065
2443,333,229
2440,0,1136
2441,856,682
2446,0,3353
2447,77,1306
2444,374,262
2445,0,548
2448,0,1016
2449,125,4303
12527,0,296
7867,1847,1726
7866,0,503
7865,1096,973
7864,1363,1270
7863,118,640
7862,90,1249
7861,93,181
7860,0,131
12521,1490,1390
12277,78,556
7869,0,80
7868,0,665
12523,2707,1440
8829,265,1640
12522,8030,7939
6378,1295,585
6379,0,2279
10171,105,1165
6370,402,899
6371,4954,3026
6372,358,989
6373,0,2339
6374,1266,1159
6375,149,1135
6376,376,3999
6377,704,381
10141,95,592
10140,986,856
10143,1385,1321
10142,3113,3013
10145,2200,2095
10144,215,975
10147,316,1824
10146,0,1598
10149,86,1081
10148,1906,1107
10419,413,716
10418,3753,3261
9638,0,1652
9639,269,1042
9328,216,2418
9329,86,214
9322,0,137
9323,1385,909
9320,3959,3311
9321,261,142
9326,7393,4925
9327,0,968
9324,0,479
9325,0,2165
8941,1631,1444
8940,2296,2212
8943,2815,2686
8942,132,2422
8945,185,657
8944,517,169
8947,171,915
8946,86,952
8949,0,944
8948,0,179
5407,120,829
5406,513,4124
7394,633,325
1434,0,284
1435,0,3296
1432,3043,1785
1433,2462,2386
1623,3102,2060
1622,204,757
1621,857,772
1620,0,899
1627,334,1098
1626,0,1520
1625,106,2101
1624,197,1059
1999,3392,1560
1998,636,4982
1629,2709,1632
1628,9374,8511
3209,1634,1137
3208,1307,1228
5058,2554,2446
10233,0,293
5059,0,2594
2860,99,2335
2861,284,1171
2862,0,1700
2863,1595,1492
559,0,1760
558,2713,213
2866,0,1793
2867,0,1778
555,107,1699
554,81,757
557,107,838
556,2606,2443
551,1054,964
550,2774,1749
553,109,1522
552,1014,459
3539,783,1371
1438,0,1067
5055,406,1418
5408,100,3217
1199,972,603
1198,0,1112
3348,0,82
3349,0,1334
1191,0,713
1190,0,713
1193,0,713
1192,37,226
1195,1292,999
1194,1281,1162
1197,325,226
1196,0,1643
10363,0,70
9189,0,659
4259,718,1373
4258,290,3327
4251,937,856
4250,310,1779
4253,0,854
4252,866,546
4255,0,344
4254,0,3356
4257,2527,2425
4256,0,848
5533,244,2436
5532,1009,735
5531,2063,1933
5530,3019,2932
5537,92,2869
5536,1878,862
5535,3335,1853
5534,257,586
5539,0,569
5538,0,245
10332,1548,930
1348,2309,1704
459,2578,1608
4263,116,1270
6572,504,3255
6573,406,3319
6570,438,541
6571,433,3310
6576,3356,3030
6577,0,3179
6574,916,3094
6575,295,3224
13643,0,383
6578,0,73
6579,0,560
5100,3567,1849
12211,5639,5461
13062,136,616
7694,2567,1460
1340,611,887
7696,0,1382
7697,137,4159
7690,0,389
7691,838,745
7692,2196,2095
1341,339,250
12217,109,325
7698,757,1874
1342,1065,982
12216,91,424
3834,219,2064
3835,0,5015
3836,248,1023
3837,188,1173
3830,0,575
3831,427,535
3832,0,713
3833,0,842
1344,341,250
12214,0,1250
3838,0,1190
3839,1575,1261
1345,485,388
456,77,1108
12478,224,145
1347,0,413
12219,1562,1486
12218,6776,5755
12668,0,2405
11102,706,397
12669,0,72
379,0,81
378,416,1383
7520,0,1334
7521,0,85
7526,4447,3047
7527,39,223
7524,102,184
7525,502,1354
371,171,2482
370,0,1571
373,0,1997
372,3736,1972
375,68,1351
374,529,1479
377,0,1337
376,123,1693
12665,0,5210
11103,0,245
12662,263,4050
12663,2541,1776
6143,103,1381
6142,512,296
6141,0,203
6140,0,185
6147,0,482
6146,4810,3157
6145,2920,2412
6144,0,1217
6149,1439,1303
6148,3714,903
10970,1970,1653
10971,1351,969
10972,5847,5092
8111,2971,1944
5104,2596,2509
10975,598,2735
10976,0,1745
10977,3284,1796
10978,674,2201
8116,718,372
8117,1839,1597
8114,497,358
10808,370,159
8115,463,6876
2275,10181,8418
2274,2201,1133
2277,234,939
2276,0,431
2271,903,654
2270,170,538
2273,0,72
2272,262,1396
2279,129,2284
2278,384,1175
11595,2910,2815
11594,0,1703
11597,732,661
11596,1068,925
11591,0,302
11590,391,358
11593,2118,1957
5543,0,3632
11599,0,743
11598,938,871
3201,0,875
5545,2754,2629
10503,1686,1426
10869,1721,1627
2051,142,559
2050,2016,1476
2053,440,1921
2052,3212,1850
2055,0,2096
2054,0,632
2057,0,551
4829,0,128
2059,158,4515
2058,0,1697
4824,3659,3547
4537,2251,2143
4822,250,163
4531,0,1247
4532,1675,1567
4821,0,161
7980,1681,1203
7981,0,1046
7982,0,536
7983,451,133
7984,4247,3351
7985,0,512
7986,3785,2471
7987,395,8032
7988,4294,4084
7989,0,1952
9409,253,217
9408,291,220
10624,85,1900
10625,0,2150
10626,0,911
10627,133,2517
11979,214,1056
11978,330,1109
3226,1210,867
11973,0,2198
11972,0,365
11971,0,170
11970,0,167
11977,92,685
11976,99,433
11975,6335,6253
11974,272,190
13199,0,2324
8595,0,2621
13193,1830,1741
13192,81,445
13191,2123,1359
13190,0,1727
13197,0,72
13196,191,2301
13195,0,482
13194,0,2489
13078,2151,1413
13429,84,2488
13428,1207,1111
13427,0,1109
12803,106,1000
13426,0,1391
13425,0,253
7324,6394,4526
7325,6718,4601
7326,100,4420
3783,0,602
7320,0,638
7321,0,1619
7322,2002,1885
7323,4354,2173
10084,733,261
10085,0,1502
10086,192,6238
10087,115,2938
7328,685,559
7329,0,82
10082,0,2180
10083,5140,4658
8858,1415,306
13421,933,1249
13420,11900,11800
12954,136,556
12955,133,3574
12956,1519,710
12957,368,796
12950,3115,2386
12951,252,1608
12952,0,152
12953,0,740
12420,0,878
12958,3636,1930
12959,634,484
11605,1792,1627
8853,1548,1067
8852,0,3512
8851,0,1397
11238,455,4246
8850,3659,3553
7069,0,863
7068,0,863
7067,456,1338
7066,538,736
7065,2998,1951
7064,98,5803
7063,100,1903
7062,0,161
7061,0,1127
7060,0,761
8855,0,1388
12891,0,1016
11684,6317,4194
10400,178,232
8854,0,1391
6961,502,280
6960,0,2672
6963,0,932
6962,0,539
6965,5766,4280
6964,3848,1987
6967,44,3763
6966,228,127
6969,1069,958
6968,3808,3688
8154,0,431
8155,0,296
8152,7952,3689
8153,0,5573
8150,0,1442
8151,1136,298
11230,205,835
5899,0,72
11682,6281,4212
8228,3183,2316
10336,200,2098
11237,667,4198
8229,1249,1144
6465,640,2341
9988,0,83
9989,93,616
9986,338,256
9987,2534,2440
9984,5473,4379
9985,309,4685
9982,291,220
9983,41,244
9980,245,2334
9981,0,3296
11025,0,1394
11024,3327,1407
11027,0,1370
11026,0,1481
11021,278,252
11020,0,1118
11023,0,209
11022,51,607
10236,0,455
11029,1958,1295
11028,0,2168
414,92,2848
415,0,569
416,1859,1611
417,0,1940
410,218,1950
411,0,2030
412,360,723
413,868,558
1384,110,136
1385,1361,1282
1386,1401,589
1387,190,1690
418,197,1293
419,0,1691
1382,686,248
1383,2243,1268
13430,0,81
12408,0,1031
9194,0,1304
11368,418,2144
11369,0,3245
5461,192,1428
11367,647,152
11364,80,382
11365,1882,1596
8107,0,1202
11363,0,593
11360,241,211
11361,84,403
12409,1461,1218
1775,2561,1046
12873,11480,5711
1774,79,2668
1777,289,1122
5277,0,1541
5270,12716,7875
1770,824,727
1773,1279,1192
5273,186,276
5278,4356,3290
5279,0,70
5465,1464,1372
6688,1283,900
6689,195,1329
12612,0,719
6680,0,81
6681,0,236
6682,450,971
6683,2404,1178
6684,103,943
6685,345,368
6686,0,1928
6687,753,631
2428,1629,1516
2429,404,545
2420,0,1334
2421,1079,356
2422,749,673
2423,1426,1342
2424,0,1607
2425,321,2151
2426,0,4097
2427,0,1103
7849,0,1334
7848,124,435
7845,2098,1466
7844,0,1061
7847,0,542
7846,0,200
7841,770,646
7840,1021,913
7843,0,3140
7842,0,2807
6356,91,1768
6357,0,332
6354,1361,1258
6355,1169,843
6352,0,851
6353,3413,3001
6350,0,2765
6351,0,1184
6358,0,632
6359,0,527
3461,179,370
5466,5042,4921
9340,0,998
9341,95,718
9342,559,515
9343,112,784
9344,2037,1338
9345,2152,2074
9346,2782,2022
9347,95,1447
9348,136,220
9349,0,2333
10165,0,2300
10164,0,2522
10163,216,3978
10162,187,369
9618,0,71
3460,5477,4183
1814,1183,1066
1815,732,583
1816,913,787
1817,905,787
1810,0,713
1811,150,1434
1812,210,3462
1813,0,1922
1818,3135,3031
1819,97,2497
12085,260,166
12082,0,1811
12083,260,8905
13719,0,1145
12080,0,1193
13718,98,2584
12081,0,1223
2165,1624,659
2164,0,230
8109,0,584
2167,269,136
9630,0,72
1609,0,2384
1608,0,794
2166,0,1718
3229,83,1444
3228,0,821
1979,0,1982
1978,6395,6313
1977,0,1208
3224,186,124
1975,3524,3376
1974,198,1662
1973,2885,2439
1972,0,509
1971,0,815
1970,11674,6528
13276,70,5075
13277,310,1047
13274,0,1334
13275,0,1334
13272,0,71
2163,0,1982
8108,1026,667
10286,0,335
2162,0,134
9631,0,1334
13713,1014,4769
13278,5133,3378
13279,0,1019
13712,10810,9287
2848,412,310
2849,409,307
2846,888,751
2847,415,304
2844,1058,476
2845,1514,1396
2842,0,629
2843,929,534
2840,94,1954
2841,846,616
5476,275,451
5477,0,1229
5474,465,388
3323,62,1942
5472,0,1451
5473,1904,1232
3326,92,1939
3327,6868,4324
3328,2992,2082
3329,0,3032
9632,1935,1344
13716,618,3502
5478,111,490
5479,546,322
12424,0,1709
9894,0,2369
9895,0,953
9896,175,4084
9897,13868,13777
9890,0,257
9891,0,1317
9892,0,73
13711,169,315
9893,0,881
11108,856,441
5519,0,1445
5518,257,393
11109,644,961
5511,0,257
5510,155,4923
5513,0,560
5512,4466,2317
5515,347,1368
5514,0,1328
5517,109,673
5516,405,190
537,161,1363
536,0,260
535,83,484
534,0,3665
533,0,1796
532,364,1495
531,0,2321
530,820,667
10089,72,1930
11100,853,1434
539,130,361
538,0,803
11101,167,3993
1908,0,3230
11106,80,2227
1909,0,1112
11107,1758,1407
3294,205,4680
11104,173,855
1907,107,2473
11105,328,561
3296,181,1167
6518,0,479
6519,122,511
1905,0,2162
6510,122,1390
1902,98,1351
6512,117,851
6513,2080,1947
6514,0,1361
6515,0,72
6516,0,1910
3291,5484,5170
5131,0,326
1901,0,260
11600,0,3179
3812,0,482
3813,0,1130
3810,53,874
3811,0,2177
3816,3844,2201
3817,0,1193
3814,1381,1288
3815,593,4963
3818,0,2504
3819,454,1867
8457,2664,2485
8456,0,1784
8455,6744,3212
8454,68,259
8453,333,256
8452,172,1207
8451,1616,1522
8450,0,176
8459,100,2188
8458,4116,3961
7548,242,873
7549,2069,1885
7540,0,953
7541,84,1396
7542,0,1115
7543,0,72
7544,6207,5238
7545,1843,1759
7546,113,1705
7547,260,13748
13853,0,338
6169,0,73
6168,0,1334
6161,102,550
6160,116,5182
6163,573,732
6162,3784,2132
6165,211,801
6164,852,751
6167,0,1334
6166,3143,2941
10998,3981,2017
10999,0,1478
10996,1751,1645
10997,0,162
10994,76,610
10995,97,1390
10992,2716,2560
10993,124,607
10990,3047,2956
10991,2753,2662
8856,0,1877
10080,0,73
12769,609,520
11603,968,874
13674,210,1197
12415,86,5254
2213,0,308
2212,426,1944
2211,0,527
2210,0,2732
2217,0,3962
2216,0,3647
2215,0,1949
2214,397,1887
10081,0,3128
2219,0,317
2218,295,1481
12589,148,1071
12763,93,550
12588,1131,1057
12762,0,70
12761,0,359
12760,1999,993
12767,0,1040
13185,0,143
6137,130,3475
12583,191,1974
13928,0,0
12765,2252,4384
12582,0,1001
12764,675,316
12581,75,1165
4518,116,1087
4519,1625,1152
4512,0,72
4513,525,2268
4510,223,154
4511,0,395
4516,98,916
4517,166,1902
4514,91,154
4515,6181,5246
9429,1710,1558
9428,0,167
12585,216,2848
9421,848,766
9420,649,3260
9423,1028,943
9422,108,1726
9425,1076,216
9424,0,572
9427,0,1499
9426,340,1301
5289,1910,1389
5288,312,768
5281,0,1187
5280,0,194
5283,0,308
5282,0,2948
5285,1205,1621
5284,4559,3299
5287,269,3323
5286,460,3336
10940,0,971
7615,0,70
10946,557,1510
9025,190,1242
9024,1079,1000
9027,7400,4919
12130,0,977
7302,0,3293
7303,1004,268
7300,0,332
7301,0,461
7306,143,637
7307,0,455
7304,0,407
7305,1007,2344
9285,4250,4132
9021,0,728
7308,153,1020
7309,2699,2560
9281,0,1115
9280,0,1766
9283,91,1582
9020,264,2637
11911,97,1882
11910,264,685
11913,3073,1944
11912,4619,4477
11915,190,2782
9023,2444,1637
11917,0,851
11916,0,1412
11919,0,404
11918,0,2234
9022,114,901
12932,276,1651
12933,1863,925
12930,0,2075
9471,200,1035
12936,0,866
12937,0,317
12934,324,2004
12935,0,1457
10060,1654,1290
9490,2997,989
12939,173,3801
9477,0,131
7045,82,292
7044,103,277
7047,101,292
10205,0,182
7041,86,250
7040,0,1028
7043,73,286
7042,68,292
7049,87,295
7048,80,283
10208,1638,1552
10209,0,3176
13368,4468,2111
13369,0,1334
9491,336,1148
13669,1120,1036
9108,2472,2371
12141,1812,1726
8608,1718,1591
8609,0,845
6989,370,295
6988,366,295
6987,370,292
6986,2364,2275
6985,727,4169
6984,488,322
6983,2328,975
6982,112,841
6981,0,551
6980,0,641
13360,0,1220
9109,4314,4225
7693,86,1465
13361,116,1912
13362,570,466
2989,794,570
2988,0,584
9493,0,1907
2983,86,1567
2982,1049,2908
2981,4722,4609
2980,0,2027
2987,0,686
2986,3080,1435
2985,3238,1450
2984,3062,1478
1018,241,963
1019,82,1162
1014,2234,1193
1015,0,1532
1016,4782,3705
1017,11145,11050
1010,0,263
1011,0,1322
1012,0,959
1013,0,974
9494,33,202
13703,0,81
4358,91,436
4359,4447,4267
4354,611,505
4355,0,773
4356,2357,806
4357,390,1643
4350,3767,2395
4351,581,562
4352,2776,2614
4353,0,701
9495,200,972
11002,3605,3496
11001,1357,963
11000,1217,145
11007,0,641
11006,0,3683
11005,0,1058
11004,108,877
11009,0,1958
11008,75,373
13642,0,233
438,1224,1096
439,248,4145
436,1376,1312
437,0,506
434,1378,1312
435,191,213
432,0,1280
433,217,2884
430,0,1316
431,0,299
12550,272,2051
12429,110,1525
11344,2230,1196
11345,501,1995
11346,95,2008
11347,223,570
11340,0,1093
11341,0,210
11342,0,4208
11343,76,1327
9497,1659,1570
1436,0,3179
5708,0,1202
5709,198,1905
5704,0,4229
5705,3388,3202
5706,0,1001
5707,314,423
5700,2316,1971
5701,5744,3012
5702,0,182
5703,583,2081
13714,0,1709
1437,0,986
12455,0,5087
12454,89,1111
12724,0,167
8025,2194,1220
12457,169,1506
12456,64,178
12451,114,1567
13661,0,272
12450,979,456
13632,0,71
12453,140,856
12452,0,1166
12809,262,889
12458,2269,1205
13663,0,42
12643,697,261
9594,168,1575
12696,189,1461
12695,165,772
12694,358,9719
12693,78,1615
12692,2426,2344
12691,0,776
12690,0,1598
12699,857,139
12698,185,2631
10835,1480,1255
10834,0,221
10837,0,1454
10836,232,4824
10831,0,638
10830,1575,723
10833,0,266
10832,410,337
10839,799,685
10838,280,2198
9597,0,3320
5357,757,631
5356,2013,855
1052,0,251
1430,1599,860
7829,985,678
5354,1577,1477
7823,0,1451
1054,1377,1255
7821,0,428
7820,97,4657
7827,79,2797
7826,3348,2136
7825,0,4040
5352,0,1262
1056,223,277
12212,950,4215
1057,1793,1200
1431,899,661
9368,0,72
9369,0,968
9366,115,5032
9367,0,70
9364,0,1487
9365,0,524
9362,0,806
9363,234,1122
9360,0,2204
9361,162,385
8985,1727,1419
8984,1908,1391
8987,520,2197
8986,2516,2299
8981,3799,2637
8980,4711,3544
8983,0,1160
8982,4360,3777
8989,1266,1183
8988,3472,1780
1832,0,158
1833,0,182
1830,0,2306
1831,5650,2972
1836,6993,3999
3798,731,637
1834,96,5143
1835,94,190
3795,395,1876
3794,395,1912
1838,108,244
3796,3265,3160
3791,0,1469
3790,1561,819
3793,1540,1405
3792,6342,4914
4981,94,1282
4980,2877,2262
2404,574,130
2157,2864,2367
4985,406,3122
4984,109,2248
2400,0,1682
4986,782,1010
4989,0,1859
4988,109,1198
2158,111,136
2159,0,956
2408,1618,1498
2409,0,848
12465,498,259
1955,0,2240
1954,3012,2899
1957,163,2353
1956,361,2796
1951,1156,641
1950,0,974
1953,224,1716
1952,192,183
1959,150,1525
1958,413,325
3249,323,1506
3248,821,667
3243,112,2053
3242,2744,2022
3241,316,141
3240,6545,3017
3247,460,2233
3246,0,1370
3245,79,994
1990,2058,1253
13258,1968,1365
13259,1277,3133
13254,2963,2866
13255,91,856
13256,7394,7291
13257,1891,1699
13250,0,1157
13251,0,245
13252,1177,590
13253,1813,1720
1993,762,688
1483,0,1076
1482,0,1028
1481,0,1148
1480,0,449
5498,186,750
5499,199,1572
1485,1181,847
1484,0,71
3306,71,3841
3307,0,1118
5496,5408,3654
5497,1059,4289
3302,456,187
3303,6646,3314
3300,1385,378
3301,0,179
10611,398,1558
10610,108,1219
1992,116,457
10613,268,142
612,168,2694
10612,0,1622
613,0,419
9396,0,2288
610,174,1623
10614,97,631
1273,93,991
12145,1520,1381
1995,0,593
12144,0,1178
13482,0,72
13678,0,674
1275,170,696
2060,65,631
13679,0,73
614,199,4611
2061,1850,1786
615,107,970
2062,3023,1749
2063,889,697
1994,430,970
2064,1591,357
2065,1833,812
519,244,163
518,199,1378
2066,855,567
13673,0,611
511,424,1654
510,578,799
513,2493,2100
2067,842,492
515,726,432
514,279,1377
517,0,1295
516,557,153
1227,0,1178
1226,0,81
621,96,1036
1224,0,1991
1223,0,1313
1222,0,713
1221,0,710
624,0,2462
13676,441,3213
629,0,752
628,0,3323
1229,1413,843
1228,386,4637
6536,2589,883
6537,0,1325
6534,366,997
6535,1518,1399
6532,0,73
6533,1463,1402
6530,720,453
6531,563,457
8299,0,2291
8298,1450,1261
13675,217,1179
8792,1177,1054
6538,2527,2301
6539,0,1274
8793,1152,1057
8794,3445,1915
8796,3549,3406
8797,0,3269
3878,1627,762
3879,0,140
3870,754,664
3871,2080,1966
3872,0,3530
3873,1892,1825
3874,189,1047
3875,0,209
3876,1584,784
3877,1627,546
8479,80,2140
8478,1118,537
8475,256,5033
8474,220,3525
8477,2229,1851
8476,593,561
8471,3461,1651
8470,285,418
8473,192,1641
8472,0,3161
7566,0,716
7567,142,511
7564,611,499
7565,194,2685
7562,447,358
7563,0,2456
7560,0,98
7561,0,98
10129,162,1559
7568,0,671
7569,224,1918
10128,414,1830
9656,1547,1462
9657,837,742
9654,1891,1476
6865,0,824
10123,0,82
10122,0,1334
9658,259,1304
4167,192,1441
4166,78,1837
4165,3394,2136
4164,239,424
4163,0,317
4162,0,72
4161,0,224
4160,277,2106
10127,78,1378
4169,272,2143
4168,1095,513
10125,0,3074
10124,0,1523
8646,978,796
2239,0,1100
2238,5863,5213
13146,464,309
2231,3294,2166
2230,0,689
2233,79,937
2232,2737,2226
2235,0,1427
2234,2076,1972
2237,91,8104
2236,0,3638
5937,167,2713
5936,107,286
5935,76,970
5934,0,1307
5933,0,1490
5932,2070,1079
5931,265,6698
5930,108,2005
5939,0,1529
5938,0,3377
4608,0,3179
3498,0,395
3499,1151,669
3496,0,1676
3497,226,1593
3494,83,658
3495,119,238
3492,4816,4696
3493,2320,693
3490,0,857
3491,201,753
2095,0,125
2094,4471,2696
4572,347,963
4573,0,815
2091,1482,887
2090,2026,1626
4576,428,210
2092,2308,2185
4578,3026,2941
4579,1159,684
7699,144,2122
2099,0,185
2098,0,1841
8423,4166,1747
11667,0,2954
11666,208,3750
11665,648,529
4605,2029,1620
11663,140,166
11662,697,582
11661,5924,3970
11660,0,854
13513,0,3656
11669,0,2417
11668,210,801
13511,0,1997
13510,66,2068
9789,121,2389
11308,0,188
11309,1963,1864
10902,912,796
13768,0,515
11300,199,357
11301,0,2309
7368,3272,1593
7369,1106,798
13327,0,72
13769,0,935
7360,178,1026
7361,0,428
7362,85,1552
7363,0,119
7364,3479,2003
7365,0,977
7366,556,427
7367,313,1949
12316,0,2630
12317,0,698
3,0,1214
12315,4445,2444
12312,92,2659
12313,1519,672
11939,114,124
11938,2241,1395
11937,1211,711
11936,153,1483
11935,1639,1486
11934,2444,1482
11933,0,884
11932,78,295
11931,5566,5151
11930,2153,1737
12918,0,1043
12919,665,1714
12911,0,2033
12912,2811,2572
12913,5351,4189
12914,0,1193
12915,1388,1270
12916,1754,1299
12917,0,3908
7023,366,292
7022,0,71
7021,0,2156
7020,228,279
7027,389,295
7026,364,292
7025,393,301
7024,372,295
10224,0,1967
10225,6552,4308
7029,394,304
7028,0,2054
10220,2066,1981
10221,1153,1093
9009,63,307
9008,1453,1369
3331,1073,609
13382,88,250
9012,0,185
9832,0,87
9833,336,764
10068,0,1652
9830,593,3640
3330,206,1368
7594,0,635
9836,4674,3040
9013,0,368
9837,1740,878
7799,1350,936
7798,181,2385
9834,611,1146
7791,1347,744
7790,88,1585
7793,2454,1452
7792,105,1093
7795,0,446
7794,167,4194
7797,2951,2842
7796,0,81
12247,0,227
13486,1262,1171
1038,4605,2435
1039,677,9670
1032,0,1334
1033,0,72
1030,2601,2509
1031,508,418
1036,2206,1542
13766,0,2606
1034,1881,1158
1035,606,10136
4378,0,875
4379,3708,2381
4372,0,1580
4373,0,2660
4370,3130,2926
4371,0,72
4376,0,57
4377,0,70
4374,157,634
4375,4890,4154
11069,2828,1658
11068,471,316
11061,829,727
11060,0,182
11063,67,445
11062,243,1273
11065,86,214
11064,239,1986
11067,0,131
11066,116,1114
8660,76,190
8661,0,374
8662,0,374
8663,6122,2929
8664,321,184
8665,158,421
8666,249,879
8667,1329,880
8668,705,619
8669,760,688
4080,310,1352
4081,0,314
4082,0,923
4083,0,1919
4084,911,2628
4085,1117,1015
4086,1746,899
4087,2546,2500
4088,0,71
4089,209,2319
11322,1973,998
11323,0,1892
11320,812,3659
11321,0,938
11326,0,164
11327,0,4586
11324,1623,1086
11325,0,1670
11328,1193,1090
11329,355,2538
13496,0,72
5728,66,1675
5729,1061,904
5722,128,2992
5723,0,2558
5720,0,1694
5721,34,130
5726,46,184
5727,0,1853
5724,5357,4018
5725,3975,1822
13762,0,422
11498,0,72
11499,0,359
13763,1240,1147
11490,0,863
11491,0,2786
11492,0,2606
11493,147,1935
11494,0,2693
11495,0,1589
11496,4934,2793
11497,1622,670
8084,0,1241
8085,0,1628
8086,156,2329
8087,0,42
8080,79,5284
8081,0,764
8082,1103,970
8083,0,1031
8088,113,874
8089,0,1100
12075,0,2705
10733,1997,938
13605,0,72
12446,0,1304
13604,511,4278
6648,1940,4820
6649,0,72
6644,278,417
6645,3378,1818
6646,180,3664
6647,195,852
6640,85,2437
6641,586,2246
6642,156,240
6643,839,2264
10813,660,505
10812,1141,786
10811,386,3794
10810,100,1558
10817,9268,8400
10816,3989,3314
10815,0,311
10814,187,2502
10819,217,1257
10818,0,529
7801,0,1316
7800,0,164
7803,703,305
7802,1038,458
7805,458,301
7804,813,670
7807,389,313
7806,805,306
7809,0,281
7808,402,301
12444,96,2896
11239,0,926
12533,0,374
6398,497,4856
6399,0,695
6392,0,1940
6393,132,1678
6390,266,2261
6391,1725,1603
6396,933,853
6397,155,796
6394,1735,1621
6395,864,673
2396,0,437
2397,0,437
2394,6386,4809
2395,135,3545
2392,0,650
2393,116,1336
2390,7615,3808
2391,996,472
2398,445,1555
2399,1672,1236
12442,484,2056
9496,103,2734
12965,76,406
13608,0,908
9190,534,1888
12964,0,752
1858,2743,2659
1859,293,1614
12443,3630,3115
5693,260,1054
1850,0,350
1851,597,403
1852,0,1157
1853,0,425
1854,68,625
1855,232,1098
1856,103,1309
1857,67,169
2172,0,899
2173,2028,1197
2170,0,2096
2171,159,559
2177,0,215
2174,0,371
2175,64,1846
4967,171,1257
4966,0,1886
4965,98,1744
2179,421,319
4963,1442,1324
4962,0,869
4961,695,643
4960,1194,570
1421,251,1436
12440,5224,3090
12875,82,259
1420,202,2265
5695,331,441
5430,159,688
1933,0,731
1932,0,1985
1931,0,1127
1930,278,1509
5128,2024,966
1936,0,830
1935,764,664
1934,0,71
3269,0,1238
3268,0,1064
1939,392,346
1938,82,190
5120,0,500
5121,0,1271
5122,307,780
5123,0,85
7944,224,630
1427,305,690
7945,0,398
1426,3298,2108
7946,909,510
1429,185,1060
13238,1331,1249
7947,622,894
1428,1907,967
13232,0,71
7940,280,770
13230,3433,2356
13231,0,1496
13236,119,370
3366,424,1212
13234,1692,939
7941,462,669
3367,0,5750
7230,457,1343
13667,1060,934
7943,192,656
10376,0,809
9887,0,917
10377,0,1943
10372,1791,998
10373,1783,980
9886,122,1882
10370,1912,1043
9804,903,549
13630,0,680
10449,107,2635
12525,202,4296
11231,93,859
6886,0,395
6887,0,482
6884,276,167
6885,0,131
6882,0,140
6883,1439,1327
6880,2310,1082
6881,175,937
6888,109,259
12524,2723,2262
9884,830,763
605,0,641
604,80,11545
607,0,86
606,0,191
601,1930,1650
600,0,350
603,0,1910
602,0,326
1205,448,4857
1204,3155,3064
1207,5249,5161
1206,0,986
609,0,86
608,0,866
1202,558,4351
8106,1820,1663
8279,198,138
8278,182,807
8277,0,3593
8101,0,1076
8275,0,2585
8274,0,1556
8273,3138,3055
8272,79,3742
8271,4506,3404
8100,1341,1222
10772,0,2330
10773,4606,3118
9882,3176,3058
10770,208,744
12520,0,1106
1353,100,1345
10771,0,413
1352,1651,1555
10776,285,780
1351,0,2333
10777,0,4862
1350,0,221
10774,141,154
461,321,244
10775,366,1743
10029,114,1180
1356,39,166
12204,170,7893
8419,133,1063
8418,2271,2137
463,86,244
12205,1449,1327
8413,1519,1083
8412,0,1523
8411,2575,2461
462,351,241
8417,0,164
8416,0,179
8265,0,3527
8414,544,4490
12207,943,369
7588,0,1556
7589,173,1680
9809,250,1647
5554,0,2453
7584,0,323
7585,341,678
7586,243,765
7587,0,806
7580,439,163
7581,295,202
7582,0,710
7583,0,2912
12653,1508,1089
12202,2214,1638
12203,0,176
12193,3869,2234
12651,2744,1194
12650,449,1032
12464,778,345
12657,214,1844
12656,267,1293
6950,0,386
12655,187,796
6951,0,2984
12654,0,917
6952,1514,1408
6953,428,5468
4149,140,556
4148,2615,2278
4145,0,955
4144,83,1630
4147,0,1334
4146,261,169
4141,0,1109
4140,1564,647
4143,0,1130
4142,0,1691
3856,2848,1576
3857,6061,4239
3854,192,1059
3855,2833,2755
3852,8685,4398
3853,216,1521
3850,161,157
3851,2016,1004
6957,0,2918
3858,0,4196
3859,0,2090
11578,0,656
1062,1416,1032
10519,113,661
5919,436,1322
5918,2774,2313
5915,126,4714
5914,110,460
5917,5600,4983
5916,216,684
5911,0,1520
5910,0,1910
5913,2236,928
5912,4129,4051
12823,2909,1986
10512,81,889
4558,0,72
4559,0,1334
4556,0,2438
4557,0,911
4554,274,1403
4555,106,1228
4552,5405,4335
4553,0,4889
4550,90,2485
4551,376,1942
10511,3803,2934
11689,671,283
11688,45,285
11685,0,3278
9771,266,971
11687,2583,1652
11686,316,232
11681,7252,4040
11680,0,3497
11683,8203,4402
10517,1872,1452
10514,3093,2457
10515,156,1036
13364,0,548
12070,6361,3228
13438,1067,452
8582,2510,2440
13439,61,4870
10730,6286,5838
6077,198,1743
6076,79,256
6075,0,602
6074,109,157
6073,0,1913
6072,343,2882
6071,1058,964
6070,0,1028
6079,373,2547
6078,741,450
2617,122,244
2616,999,395
2615,0,2573
2613,0,683
2612,0,72
2611,0,1508
2610,0,602
2619,3332,3151
2618,0,1082
7346,2223,1566
7347,0,680
7344,5587,2770
7345,1556,1447
7342,0,2945
7343,90,208
7340,79,3358
